time_s,mws_output
43.84,-0.00303106363242655
43.8599999999999,0.000137963473155544
43.88,0.00151194371945445
43.8999999999999,0.00241846478249035
43.92,0.00462973791444015
43.9399999999999,0.00336151859855058
43.96,0.00188525798819903
43.98,0.00177769876441368
44,0.00260975657876126
44.02,0.00420750447280306
44.0399999999999,0.00723916788223474
44.06,0.00754283843102039
44.0799999999999,0.0056370168493747
44.1,0.0012241848164902
44.1199999999999,-0.00271180094967738
44.14,-0.00851136453448569
44.16,-0.0114151882978459
44.18,-0.012897666022456
44.2,-0.0101999756344286
44.2199999999999,-0.00877409225687781
44.24,-0.00691626818943548
44.2599999999999,-0.0051766775922217
44.28,-0.00332052955258281
44.3,-0.00329114381796975
44.32,-0.00262033147755193
44.34,-0.00187743577717608
44.3599999999999,-0.000692728050136815
44.38,0.000765659564251436
44.3999999999999,0.00240831146370365
44.42,0.00475834778404037
44.4399999999999,0.00687499971023378
44.46,0.00646934648714922
44.48,0.00694200351490214
44.5,0.00694396019201294
44.52,0.00672355501399899
44.5399999999999,0.00732379140803595
44.56,0.00931051609454097
44.5799999999999,0.00998012219210205
44.6,0.0104733436988481
44.6199999999999,0.00834269765500939
44.64,0.00583928908198567
44.66,0.00246586957381071
44.68,-0.000271487275283987
44.7,-0.00117797861874747
44.7199999999999,-0.000120782295590253
44.74,5.10935711722574e-05
44.7599999999999,0.000469555218212323
44.78,0.000829377294686788
44.8,0.00102644262022314
44.82,0.00419893832843103
44.84,0.00703133380928901
44.8599999999999,0.0105969422734554
44.88,0.0150500469437363
44.8999999999999,0.0170311571854361
44.92,0.0138486987262314
44.9399999999999,0.0120026653074399
44.96,0.0117815724194572
44.98,0.00769719225112507
45,0.00462173645721509
45.02,0.00475337652431652
45.0399999999999,0.0050211240680922
45.06,0.00425716643006756
45.0799999999999,0.00613693265611721
45.1,0.00733487561952985
45.1199999999999,0.00836460160782624
45.14,0.0058726833752309
45.16,0.00170584060016539
45.18,-0.00288147928813579
45.2,-0.00620652939859365
45.2199999999999,-0.007621178094585
45.24,-0.00692407156465038
45.2599999999999,-0.00584908331163727
45.28,-0.00338667539204281
45.3,0.000785094877885816
45.32,0.00206054961684349
45.34,0.00385051868669593
45.3599999999999,0.00545124058132717
45.38,0.00469061052900157
45.3999999999999,0.00133942626043793
45.42,-0.00201891448217929
45.4399999999999,-0.00331994498651509
45.46,-0.00578015269947386
45.48,-0.00578563126134478
45.5,-0.00504714220710348
45.52,-0.00411555194169361
45.5399999999999,-0.00429355076733533
45.56,-0.00239314422014218
45.5799999999999,-0.0016708425243277
45.6,-0.000465084434175259
45.6199999999999,0.000742052761659857
45.64,0.00124621446952514
45.66,0.00157938520637111
45.68,0.00113093394304879
45.7,0.000442625579501737
45.7199999999999,-0.00178965468220178
45.74,-0.00280760610392379
45.7599999999999,-0.00406015928024421
45.78,-0.00175799238389282
45.8,-0.0017799686162457
45.82,8.87816993103002e-05
45.84,-0.000882405104629409
45.8599999999999,-0.0027735771823692
45.88,-0.00623864839717463
45.8999999999999,-0.00774698338106171
45.92,-0.00873014949074917
45.9399999999999,-0.00579219620972414
45.96,-0.00133739680092982
45.98,0.00156904576572165
46,0.00409816209654289
46.02,0.00734385844422313
46.0399999999999,0.00597333122044262
46.06,0.00524856710287733
46.0799999999999,0.00513252150368465
46.1,0.00494099526073679
46.1199999999999,0.00378808401491838
46.14,0.00457373251360013
46.16,0.00384840104355276
46.18,0.000452942513184031
46.2,-0.00324541671546054
46.2199999999999,-0.00829233764105126
46.24,-0.0115021702730436
46.2599999999999,-0.012229324064803
46.28,-0.0111718180617795
46.3,-0.00964732476572036
46.32,-0.00756578332356974
46.34,-0.00393848928303511
46.3599999999999,-0.00148206882955671
46.38,0.00171607201075679
46.3999999999999,0.00403886532860897
46.42,0.00719563643687941
46.4399999999999,0.00624929859476521
46.46,0.00489582345909271
46.48,0.00537206846796488
46.5,0.0036423025456565
46.52,0.00203301642808175
46.5399999999999,0.00256895242542332
46.56,0.00316401315436541
46.5799999999999,0.00210840488054658
46.6,0.00373717129924501
46.6199999999999,0.00378602366909827
46.64,0.0036586938130416
46.66,0.00140535348987817
46.68,0.000470110124662613
46.7,0.000710487549706332
46.7199999999999,0.00164467705218122
46.74,0.00253822428309048
46.7599999999999,0.00343760085139
46.78,0.00254362032084487
46.8,-0.0016800376436741
46.82,-0.00421832200562063
46.84,-0.00638429851541152
46.8599999999999,-0.00417066081366515
46.88,-0.00122621603966548
46.8999999999999,0.0052065335050945
46.92,0.00861318454332043
46.9399999999999,0.0123930379377317
46.96,0.0129973815302955
46.98,0.0126616205055881
47,0.0109108432069505
47.02,0.011432191527169
47.0399999999999,0.0119971766368618
47.06,0.0136963332024229
47.0799999999999,0.0128384078353218
47.1,0.0122217077741845
47.1199999999999,0.0101948341144984
47.14,0.00793751940767147
47.16,0.00440651855624101
47.18,0.00267448684690623
47.2,-0.00067231214645562
47.2199999999999,-0.00268398260228591
47.24,-0.00536668319136161
47.2599999999999,-0.0061408149873604
47.28,-0.00614949596857323
47.3,-0.00485023834172897
47.32,-0.00284477603724655
47.34,-0.0013815256789051
47.3599999999999,-0.002066495334117
47.38,-0.00140627739731346
47.3999999999999,0.00177548848546684
47.42,0.00202850537284549
47.4399999999999,0.00400793001694809
47.46,0.00843344347879722
47.48,0.0112102466588626
47.5,0.0112046878003346
47.52,0.0143718744772136
47.5399999999999,0.0157125908107876
47.56,0.014191363295049
47.5799999999999,0.0119680970960305
47.6,0.0115406467276979
47.6199999999999,0.00974285342416229
47.64,0.00713653164728345
47.66,0.00495452154365566
47.68,0.00469236959172762
47.7,0.00159319334219417
47.7199999999999,-0.0012579762146895
47.74,-0.0035611555699823
47.7599999999999,-0.00505716854482673
47.78,-0.00611929554389329
47.8,-0.00716154575893654
47.82,-0.00807008334722616
47.84,-0.00792070600065234
47.8599999999999,-0.00715644111538036
47.88,-0.00761839975155738
47.8999999999999,-0.0052037813619363
47.92,-0.000487728846040633
47.9399999999999,0.000823784895285784
47.96,0.00203640099671135
47.98,0.0048178076649995
48,0.00685665327192764
48.02,0.00511636087289742
48.0399999999999,0.00466711280820172
48.06,0.00399881038734821
48.0799999999999,0.00244970272916425
48.1,0.000645051620270069
48.12,-0.00102883683672245
48.14,0.000598719345402565
48.16,0.00256542391645124
48.18,0.00297674198060326
48.2,0.00366083194009079
48.2199999999999,0.00466187491953542
48.24,0.0026835284555604
48.2599999999999,0.000208238385094293
48.28,-0.000587090139231295
48.3,-0.00159991530292893
48.32,-0.00247607239458521
48.34,-0.00351387988844025
48.3599999999999,-0.00370539811116136
48.38,-0.00425972991093832
48.3999999999999,-0.00499598705176004
48.42,-0.00421375575386089
48.4399999999999,-0.0023023416519655
48.46,-0.00325622933739106
48.48,-0.00408309078376487
48.5,-0.00248303667389897
48.52,-0.000861213109263865
48.5399999999999,-0.00161123844968978
48.56,0.00140232551322812
48.5799999999999,0.00489406121969735
48.6,0.00424077078733557
48.62,0.00210185312404991
48.64,0.00122663799588106
48.66,-0.0013352304142186
48.68,-0.00351667780789066
48.7,-0.00414526646488943
48.7199999999999,-0.0041840673517057
48.74,-0.00365902130810209
48.7599999999999,-0.00318933605683482
48.78,-0.00414867362096883
48.8,-0.00411838980570101
48.82,-0.00413699050282209
48.84,-0.00301548901239756
48.8599999999999,-0.00159910264099037
48.88,0.00236155198501154
48.8999999999999,0.00821636534465843
48.92,0.0127760791535473
48.9399999999999,0.0154893453640333
48.96,0.0173309737447415
48.98,0.0184095008411848
49,0.0148728691021378
49.02,0.0110992425652499
49.0399999999999,0.00894448038428798
49.06,0.00587100163791142
49.0799999999999,0.000988841713778513
49.1,-0.00322793625652607
49.12,-0.00416452024622393
49.14,-0.0052422251855834
49.16,-0.00763974435087288
49.18,-0.00731700938338908
49.2,-0.00608166409671318
49.2199999999999,-0.00763180978541175
49.24,-0.00733393739290109
49.2599999999999,-0.00400926152682085
49.28,-0.00411043542403912
49.3,-0.00260731522786547
49.32,-0.000762217865585165
49.34,-0.00183425530895258
49.3599999999999,-0.00205399730005617
49.38,-0.00202797038850696
49.3999999999999,-0.00231727436760172
49.42,-0.0022060987437436
49.4399999999999,-0.00144596865001106
49.46,-0.00146061542452535
49.48,0.000287025512290928
49.5,0.00271110097678941
49.52,0.00561339143183943
49.5399999999999,0.00913466316430274
49.56,0.0107415318295971
49.5799999999999,0.010201678053384
49.6,0.00873807883522075
49.62,0.00687378119267754
49.64,0.00497190990842522
49.66,0.00317309546739266
49.68,0.00300887763516477
49.7,0.00299617334720523
49.7199999999999,0.00210061397820266
49.74,6.03944488104836e-05
49.7599999999999,-0.000264169567171107
49.78,-0.00174302778310988
49.8,-0.00395489006462687
49.82,-0.00375992969905738
49.84,-0.0012825131427551
49.8599999999999,-0.000740507373131978
49.88,0.00190625138551272
49.8999999999999,0.00346765431553667
49.92,0.00442480781358192
49.9399999999999,0.00593928131105844
49.96,0.00768270076500063
49.98,0.00809587786973691
50,0.00873223558373675
50.02,0.00771248902112639
50.0399999999999,0.00558366133748992
50.06,0.00424360401790194
50.0799999999999,0.00391870976394712
50.1,0.00457409459183596
50.12,0.00442287045126883
50.14,0.00360187837300674
50.16,0.00381029277836116
50.18,0.00189076686736594
50.2,-0.00045986181832865
50.2199999999999,-0.00158218845029245
50.24,-0.00221503550471704
50.2599999999999,-0.00467568980968137
50.28,-0.00601738506475202
50.3,-0.00573731963601691
50.32,-0.00428290148613626
50.34,-0.00319727559835998
50.3599999999999,-0.000364099349108075
50.38,0.00110719467219491
50.3999999999999,0.00126498172623659
50.42,-0.000492952988977689
50.4399999999999,5.99959437926449e-05
50.46,0.000393896054858692
50.48,0.00313321663712799
50.5,0.00544422423223897
50.52,0.00876853053607854
50.5399999999999,0.00773925253053908
50.56,0.00770796201750666
50.5799999999999,0.00738597270293521
50.6,0.00676387822281334
50.62,0.00519080380315384
50.64,0.00356455963743902
50.66,0.000799021349536761
50.68,-0.0025065151173254
50.7,-0.00492062815339823
50.7199999999999,-0.00722356572887257
50.74,-0.0076218977811647
50.7599999999999,-0.00856782787926105
50.78,-0.00909943372737421
50.8,-0.0102594679687234
50.82,-0.0114995469564834
50.84,-0.0119732582196392
50.8599999999999,-0.0108895187334531
50.88,-0.00986094234043325
50.8999999999999,-0.0067225836536855
50.92,-0.00363881446414502
50.9399999999999,-0.00120804396990955
50.96,0.000642567209391313
50.98,0.00296663349758779
51,0.00143169804534219
51.02,0.00196763240351382
51.0399999999999,0.00181337670306791
51.06,0.00104705783032736
51.0799999999999,-0.00130011091765405
51.1,-0.00278127368675629
51.12,-0.00227112151462858
51.14,-0.00177408185246073
51.16,-0.00100156846887426
51.18,0.00114562822773008
51.2,0.00256935178825814
51.2199999999999,0.000268175878744458
51.24,-0.00275422373641964
51.2599999999999,-0.00720088241411068
51.28,-0.0117991368353095
51.3,-0.0121512711416443
51.32,-0.0127411494701882
51.34,-0.0114737148184077
51.3599999999999,-0.00813512373984696
51.38,-0.00581196309218966
51.3999999999999,-0.00775645495705784
51.42,-0.00850041527330016
51.4399999999999,-0.00949183739589972
51.46,-0.0109881106732264
51.48,-0.0117075291302074
51.5,-0.0076268474938044
51.52,-0.00313529744719231
51.5399999999999,0.00142070816587646
51.56,0.00319258163075327
51.5799999999999,0.00568019108089348
51.6,0.00275782213344312
51.62,-0.000620877599948978
51.64,-0.00453795136578957
51.66,-0.00585709077973505
51.68,-0.00666397263886218
51.7,-0.00542146886468452
51.7199999999999,-0.0044187443630722
51.74,-0.00250246204226778
51.7599999999999,-0.000958998641524777
51.78,-0.00152840566058287
51.8,-0.00190130999643595
51.82,-0.00175342649303796
51.84,-0.000132703315472417
51.8599999999999,0.00138016253853759
51.88,0.00192708038746993
51.8999999999999,0.00106235885061511
51.92,-6.36153442633049e-05
51.9399999999999,-0.00249480224408429
51.96,-0.00214536903390796
51.98,-0.00177111586179934
52,-0.000770264248921907
52.02,-0.000796565281986072
52.0399999999999,-0.00224001957818411
52.06,-0.00355874228918191
52.0799999999999,-0.00218925993458296
52.1,-0.00101810509045981
52.12,0.000215978284718244
52.14,0.00204837926730211
52.16,-0.00126554003214878
52.18,-0.00460414297931567
52.2,-0.00662685949348966
52.2199999999999,-0.00737362421456979
52.24,-0.00936464727622565
52.2599999999999,-0.00929265352296992
52.28,-0.0107843284698601
52.3,-0.011166981521828
52.32,-0.0137058709100232
52.34,-0.0135361885743461
52.3599999999999,-0.014773263541142
52.38,-0.0134989637476943
52.3999999999999,-0.0137785937613329
52.42,-0.0132010053211507
52.4399999999999,-0.0119900428324554
52.46,-0.00794978936020456
52.48,-0.00761584907073195
52.5,-0.00675304606436435
52.52,-0.00136512590932783
52.5399999999999,0.000885863839644719
52.56,0.00372439440786331
52.5799999999999,0.00638192777427122
52.6,0.00910513035173803
52.62,0.00817115403439875
52.64,0.00693464783040926
52.66,0.00364225287892562
52.68,0.00155696371635475
52.7,0.0012001198203449
52.7199999999999,3.91326508192985e-05
52.74,-0.00301904630096502
52.7599999999999,-0.00614055770125203
52.78,-0.00814047658789263
52.8,-0.0118682506731641
52.82,-0.0130099653068695
52.84,-0.00924965966576311
52.8599999999999,-0.0042632869198227
52.88,0.000884233171496027
52.8999999999999,0.00466690138522473
52.92,0.00613968307613688
52.9399999999999,0.00685464598274723
52.96,0.00777852138519182
52.98,0.00791539587106721
53,0.00882509626324547
53.02,0.00846855915057347
53.0399999999999,0.00707637602299232
53.06,0.00420515064335359
53.0799999999999,0.000109441989724846
53.1,-0.00204426640774012
53.12,-0.00436071237459032
53.14,-0.00752615894515156
53.16,-0.00778760220608051
53.18,-0.00625947304648945
53.2,-0.00723332784532607
53.2199999999999,-0.00665617665355683
53.24,-0.00584772164924046
53.2599999999999,-0.00744232739306807
53.28,-0.00933446548152151
53.3,-0.0103622207615788
53.32,-0.0101812122091443
53.34,-0.00766546360925931
53.3599999999999,-0.00398229760784555
53.38,-0.00262657186504952
53.3999999999999,-0.000766440084734366
53.42,4.09907026543491e-05
53.4399999999999,-0.000627096791264301
53.46,0.000342138002163723
53.48,0.00308917635295003
53.5,0.00652091801859636
53.52,0.0081899420542446
53.5399999999999,0.0106377098711897
53.56,0.00915848329218729
53.5799999999999,0.00696050549171675
53.6,0.005891348921804
53.62,0.00586659114880598
53.64,0.00444587606076697
53.66,0.00320114505028368
53.68,0.00343158965923916
53.7,0.000878945708600819
53.7199999999999,-0.0015010284959179
53.74,-0.0020661244019137
53.7599999999999,-0.0021147933647592
53.78,-0.00187216457679455
53.8,-0.00206666192629351
53.82,-0.000798027650527468
53.84,0.00052254855306683
53.8599999999999,0.00293674195611291
53.88,0.0046965392971393
53.8999999999999,0.00866213221532264
53.92,0.0110351981866322
53.9399999999999,0.0116172560179232
53.96,0.0127341593427764
53.98,0.011747715248071
54,0.0095773284455903
54.02,0.00808999634809469
54.0399999999999,0.00505665274558987
54.06,0.00234115362910587
54.0799999999999,-0.000380137478909585
54.1,-0.00216942677258702
54.12,-0.00210929427250674
54.14,-0.00134802488572596
54.16,-0.00138573299818796
54.18,-0.00112110790798949
54.2,-0.00204702888945845
54.2199999999999,-0.00312867506501108
54.24,-0.0024853629818663
54.2599999999999,-0.00242620114821293
54.28,-0.000444947140404259
54.3,0.00157549375564704
54.32,0.00170761111904377
54.34,0.00124190483762402
54.3599999999999,0.00099274092638689
54.38,0.00147477091843755
54.3999999999999,0.00247473600156724
54.42,0.00412474002423281
54.4399999999999,0.00560202371798334
54.46,0.00624293493574743
54.48,0.00602081021528099
54.5,0.00534988351530479
54.52,0.00560137334572046
54.5399999999999,0.00539282138942413
54.56,0.00606122362306702
54.5799999999999,0.00503444860383446
54.6,0.00336766598206074
54.62,-0.000161130102211315
54.64,-0.00349081516742658
54.66,-0.00675357161375845
54.68,-0.00827792746271947
54.7,-0.00664353934397994
54.7199999999999,-0.00484308942547155
54.74,-0.00268236808396199
54.7599999999999,-0.00134696387303923
54.78,0.00016062588328963
54.8,-4.34796625762707e-05
54.82,0.000282152821550325
54.84,0.00173905534053574
54.8599999999999,0.00463752469492302
54.88,0.00649939283057375
54.8999999999999,0.00436802913266144
54.92,0.00347670939729086
54.9399999999999,0.00325213309968665
54.96,0.00367322916630643
54.98,0.00382465390919356
55,0.00825635612533502
55.02,0.0115026847480734
55.0399999999999,0.0128769186859273
55.06,0.0127735020622833
55.0799999999999,0.012815397069713
55.1,0.0123324640399209
55.12,0.0111627367705184
55.14,0.0090732256912347
55.16,0.00538894029220425
55.18,0.00211728612929311
55.2,-0.00297633509649314
55.2199999999999,-0.0095046830966822
55.24,-0.0150020230399208
55.2599999999999,-0.0188729441704735
55.28,-0.0212191560677558
55.3,-0.0200879134043387
55.32,-0.0147081463662396
55.34,-0.00991708217638764
55.3599999999999,-0.00544516149565775
55.38,-0.00255373823608757
55.3999999999999,0.000691724881264951
55.42,0.000606298427739831
55.4399999999999,0.00172128479934675
55.46,0.000691289639935151
55.48,0.000237117726203079
55.5,-0.00242741885042412
55.52,-0.00265906002853197
55.5399999999999,-0.000449294327696328
55.56,0.00311440332132186
55.5799999999999,0.00541132627423426
55.6,0.00544385387713721
55.62,0.00367138181908722
55.64,0.000947995940466639
55.66,-0.000147433841109344
55.68,-0.00132071191557436
55.7,-0.000773726396569811
55.7199999999999,0.001264186127859
55.74,-0.000416268586439471
55.7599999999999,-0.000988086351424413
55.78,-0.00289632801327576
55.8,-0.00317041809043899
55.82,-0.00231353370422125
55.84,-0.000312784598017753
55.8599999999999,0.000265221843399485
55.88,0.00327318289818114
55.8999999999999,0.00483418899277533
55.92,0.0027941142138436
55.9399999999999,0.00272953116506459
55.96,0.00314450264672591
55.98,0.00278776401094151
56,0.00159280897942832
56.02,0.00377919007198922
56.0399999999999,0.00307603881145198
56.06,0.00452956386036434
56.0799999999999,0.00609552868898647
56.1,0.00835322062783568
56.12,0.00588173999143901
56.14,0.00444907132142915
56.16,-0.000722145446664452
56.18,-0.00551384599556215
56.2,-0.00919529536160534
56.2199999999999,-0.0106809763320545
56.24,-0.01121031936906
56.2599999999999,-0.0103329743874078
56.28,-0.00843306826965434
56.3,-0.00831964326121992
56.32,-0.00761089536863658
56.34,-0.0063045445773735
56.3599999999999,-0.00335830878585266
56.38,1.93945289317064e-05
56.3999999999999,0.00303550659082252
56.42,0.00460404112691533
56.4399999999999,0.00489459512226034
56.46,0.00351076226841353
56.48,0.000904485661426018
56.5,0.000350132235735962
56.52,0.00351714016904131
56.5399999999999,0.0066820123648488
56.56,0.00829188588886106
56.5799999999999,0.0105877083878211
56.6,0.0116023173875682
56.62,0.00931409906714341
56.64,0.00760423907134631
56.66,0.00551170309793366
56.68,0.0026318649014119
56.7,0.000826299373831111
56.7199999999999,5.30598548837517e-05
56.74,-0.00233027532877449
56.7599999999999,-0.0013965657074673
56.78,0.00122978814259807
56.8,0.00217225379614161
56.82,0.00243899705250462
56.84,0.00490901888001035
56.8599999999999,0.00643146817183503
56.88,0.00391968766435097
56.8999999999999,0.00309131876383981
56.92,0.00397521365812085
56.9399999999999,0.00314559500703988
56.96,0.00101897264268675
56.98,0.00202536925866224
57,0.00287301698981099
57.02,0.00144569076409949
57.0399999999999,0.0022531445706306
57.06,0.00406187536214112
57.0799999999999,0.00383282316977441
57.1,0.00186094092810417
57.12,0.00243105201308335
57.14,0.00220499341811027
57.16,0.00273338215952807
57.18,0.0040200996132679
57.2,0.00602389461878397
57.2199999999999,0.00579905402907143
57.24,0.00569094428352853
57.2599999999999,0.0041574635676744
57.28,0.00164054576948207
57.3,0.00104964980953947
57.32,0.000446903195732446
57.34,-0.000419206094447955
57.3599999999999,0.00121942050749484
57.38,0.00575379451720808
57.3999999999999,0.00805165213295734
57.42,0.0106113102638388
57.4399999999999,0.0144767961391588
57.46,0.013751788881355
57.48,0.0126606662574056
57.5,0.0130697166748378
57.52,0.0148515372033594
57.5399999999999,0.0142793527945753
57.56,0.0162269511379535
57.5799999999999,0.0159299605669894
57.6,0.0133216638096425
57.62,0.0106003024651198
57.64,0.00656557231732568
57.66,4.7057229103916e-05
57.68,-0.00373095434987634
57.7,-0.00561070036791344
57.7199999999999,-0.00736174264475665
57.74,-0.00763090933148464
57.7599999999999,-0.0075869802731898
57.78,-0.00771800470130863
57.8,-0.00743346332860467
57.82,-0.00828834858091832
57.84,-0.00833907004439206
57.8599999999999,-0.00567910281301935
57.88,-0.00234497023242069
57.8999999999999,-0.00134395040643437
57.92,-0.00117456310117019
57.9399999999999,0.000199439629661711
57.96,0.000491061644481355
57.98,-0.00216588006374533
58,-0.00274760658544199
58.02,-0.00170026809685378
58.0399999999999,-0.00335342726773774
58.06,-0.00294371152177507
58.0799999999999,-0.00116343663214565
58.1,0.00132830171654651
58.12,-0.000827104385199784
58.14,-0.000432434036242855
58.16,-0.00263944177664147
58.18,-0.00344219795711207
58.2,-0.00515940287064547
58.2199999999999,-0.00410183913183778
58.24,-0.00416678671834694
58.2599999999999,-0.00445684230958328
58.28,-0.0075413060781708
58.3,-0.00893247090793349
58.32,-0.00903058726747736
58.34,-0.00971512100673147
58.3599999999999,-0.00993725256880335
58.38,-0.00748859073696492
58.3999999999999,-0.00285404997172509
58.42,-2.26302894109943e-05
58.4399999999999,0.00328272267060332
58.46,0.0074069522348375
58.48,0.00948199249984663
58.5,0.0076690837197133
58.52,0.00582264146956659
58.5399999999999,0.00431891247928648
58.56,0.00102740241646269
58.5799999999999,-0.00156558061845967
58.6,-0.00313444752318742
58.62,-0.00168788803348829
58.64,-0.00231437463991492
58.66,-0.00097675420010343
58.68,0.000472484994033507
58.7,-0.000378466081135561
58.7199999999999,-0.00203545527441807
58.74,-0.00276250824352156
58.7599999999999,-0.00421029014639325
58.78,-0.00513034883601802
58.8,-0.00580935897437619
58.82,-0.00634630271665917
58.84,-0.00532962490566934
58.8599999999999,-0.00317572768312815
58.88,-0.000482597498283936
58.8999999999999,0.00294237804281624
58.92,0.00645107733268479
58.9399999999999,0.0101041571168739
58.96,0.0121219540797043
58.98,0.0117656186792742
59,0.0102936951609729
59.02,0.00700353664306107
59.0399999999999,0.0021071930490362
59.06,-0.000730335293689776
59.0799999999999,-0.00218759109220251
