time,lag1_autocorrelation,lag2_autocorrelation
3.4,0.04520117268589994,0.01749638659911404
3.41,0.0518981658103266,0.02078400574334487
3.42,0.05004493547574759,0.01536984067337269
3.43,0.04631445233767658,0.012992314726857947
3.44,0.04382624604027052,0.015622751370277573
3.45,0.043187445906099096,0.016466089451287566
3.46,0.04382150234681479,0.015827330340385772
3.47,0.044270226485360976,0.016842942722418718
3.48,0.046166490216451084,0.01834133119558332
3.49,0.042812814824410676,0.019673045472582022
3.5,0.04488854884165702,0.018582625441916984
3.51,0.04571290796563567,0.019677551185449685
3.52,0.04454514571140071,0.019450305458833084
3.53,0.04098210575343136,0.01855890486524866
3.54,0.04078103429621329,0.01971196695952463
3.55,0.04402293615274281,0.021902190549069597
3.56,0.04419687184147499,0.020650701371793288
3.57,0.04325836224704715,0.02016940880950847
3.58,0.04218620479144179,0.023843879073378163
3.59,0.042860995728229816,0.024102963927362685
3.6,0.040731045792534844,0.020633923345872995
3.61,0.04061302176925245,0.017771685366322235
3.62,0.03972794423450875,0.02473822648428173
3.63,0.04359472687752703,0.025172783047809812
3.64,0.04096557387022309,0.030503697943333512
3.65,0.03909130372574377,0.03201174669164826
3.66,0.039568153933210407,0.030798803875147145
3.67,0.04109050139889298,0.02795497070123183
3.68,0.04357055421601318,0.0288447857414107
3.69,0.04437693037354826,0.028983094933791996
3.7,0.04391106347773455,0.024029616047002267
3.71,0.044870457174351265,0.023859173458566512
3.72,0.04588525618137583,0.025530120793924346
3.73,0.041151684286946565,0.029264569066464918
3.74,0.04489330324165732,0.029197021483347272
3.75,0.04364390029131103,0.030584350928000343
3.76,0.044108166645652064,0.028746303774721916
3.77,0.045757255744352125,0.027895399530381323
3.78,0.047077112423512917,0.024702401812135
3.79,0.044065792174263346,0.02526799636403735
3.8,0.04373236260172733,0.029550926808514674
3.81,0.04161347418266192,0.03546164104528647
3.82,0.04555978468047851,0.03655120518967715
3.83,0.04410096705606409,0.032930380475755694
3.84,0.04254606082093681,0.03162646395543265
3.85,0.03890420615627814,0.03374442195158305
3.86,0.041837537175006094,0.03224478555434192
3.87,0.044283003341519044,0.03462463199886071
3.88,0.04382848039515183,0.03500549601483712
3.89,0.044365477371173835,0.036647461111741456
3.9,0.04533658551008873,0.03671778650729788
3.91,0.04907673492937179,0.038184326432096835
3.92,0.045604731807290105,0.033849732855869875
3.93,0.042415931811541616,0.03652939655925464
3.94,0.04363063586005605,0.0350870203364366
3.95,0.043989056167908665,0.03596947002977494
3.96,0.04462705077509096,0.03614099555550712
3.97,0.04465874904405673,0.03709503770279217
3.98,0.044710355893714894,0.03719189879008616
3.99,0.0434512508852729,0.039083057133324106
4.0,0.04745122382663884,0.04145597333278261
4.01,0.04490549827982101,0.041627451707855985
4.02,0.04390746341111871,0.041718090007407754
4.03,0.04081907802669989,0.043920339189780014
4.04,0.042577737567546424,0.044070588650198986
4.05,0.04203029224397904,0.04682244270895492
4.06,0.04179977251105668,0.048331052354750964
4.07,0.04126511926726276,0.04875049300135231
4.08,0.04036168565917071,0.047636346631071115
4.09,0.040639063105704906,0.04917839269724543
4.1,0.040403902110042245,0.04956434577810166
4.11,0.04000925798937202,0.04751424103194084
4.12,0.03911920665991538,0.047803408418812754
4.13,0.03820766885868034,0.04595752132448599
4.14,0.0364754430959881,0.048346143846222316
4.15,0.037056266794746225,0.04844169187292762
4.16,0.03735347006036049,0.04781935137522302
4.17,0.036707789817555805,0.04756225858742449
4.18,0.0364049562281315,0.04716718239980107
4.19,0.035872329243900596,0.04539644107082347
4.2,0.028838231190739538,0.045048484845669874
4.21,0.030790519643175827,0.04469836562323977
4.22,0.03220585741664573,0.05090344275402099
4.23,0.028428691058045328,0.04806804709673792
4.24,0.02823733813317341,0.045597862396025854
4.25,0.026646899168233335,0.04965213316867562
4.26,0.03065381675206096,0.05325046154374666
4.27,0.025957297127615485,0.05368312461352955
4.28,0.025320651642001177,0.05650652805065304
4.29,0.02259796857071811,0.057390442299645045
4.3,0.024561634432136596,0.055411056587989026
4.31,0.025152216442319745,0.05439744202136518
4.32,0.027015100810511644,0.05617070757714106
4.33,0.025666777413974873,0.05558280892557836
4.34,0.027136765655214744,0.05375452778988357
4.35,0.0284124033955727,0.055048679504905385
4.36,0.03121448018381015,0.06160052349839377
4.37,0.029564088632038535,0.06054675503347433
4.38,0.031083276966861213,0.06027943267645049
4.39,0.035082405794719024,0.05772890084039698
4.4,0.03345946050067526,0.055080596720284314
4.41,0.03085953592295679,0.05918386484920887
4.42,0.0362313372052568,0.057465656207349704
4.43,0.036717910847671426,0.059098369577730195
4.44,0.033894739474032626,0.05140770283104766
4.45,0.03667721731475866,0.05024124315978979
4.46,0.037346284085739506,0.050022556871802966
4.47,0.037647262170014927,0.05134580198606822
4.48,0.04039682815421242,0.05172557462190857
4.49,0.03905074743965005,0.049930083945051454
4.5,0.04217213574305894,0.0435936367980047
4.51,0.045749484640496725,0.047025194296291775
4.52,0.041591231793389714,0.041337855399814605
4.53,0.041910546308052944,0.0449899034232173
4.54,0.04397635650979297,0.045502831205302775
4.55,0.04274296739850777,0.03908066416850021
4.56,0.045105555824493035,0.03873358544063215
4.57,0.04264836237568183,0.03302284816541505
4.58,0.048475902477873825,0.030146117160216743
4.59,0.05434844736344661,0.035536579729994765
4.6,0.05358344239537757,0.03303082671701427
4.61,0.05406361185274211,0.022081720235556188
4.62,0.06425550327438101,0.021874790286618654
4.63,0.0674219586373014,0.02858663164518067
4.64,0.0665876046318593,0.027723730827290224
4.65,0.06562363135209419,0.028071237552693726
4.66,0.0651237123280272,0.027731188411456106
4.67,0.06466940709351279,0.02764506822192881
4.68,0.06467670228281026,0.028194886681360633
4.69,0.06619837016028975,0.026492533489824704
4.7,0.06704380941093788,0.026262774944467163
4.71,0.06868706937631877,0.02832661923493818
4.72,0.06762425203564398,0.02825495511468541
4.73,0.06579188330894925,0.027251796548386716
4.74,0.06527728965570277,0.026749609716657193
4.75,0.06464878435274878,0.026210426012979213
4.76,0.06320349608129701,0.028273336152281753
4.77,0.06639002753642569,0.027909703558989987
4.78,0.0658011289975397,0.031609826960178174
4.79,0.06615435406084431,0.031268803031860845
4.8,0.06630223948043609,0.031480242301049725
4.81,0.06071542929564784,0.030308312283634935
4.82,0.06124266474514831,0.030169204339426343
4.83,0.0619113412288248,0.025747720234620165
4.84,0.06377934468161016,0.02527096746887652
4.85,0.06476652107282709,0.027513181971068862
4.86,0.06492087623443508,0.027607591849889472
4.87,0.06527952317137929,0.028836391509692087
4.88,0.061891980359125236,0.028328786791825055
4.89,0.06616521548354345,0.02360932755658201
4.9,0.06752099880563582,0.024220143266245404
4.91,0.07011935597684066,0.03205538973571481
4.92,0.06112879692439977,0.032969819784931305
4.93,0.06298916539648293,0.03472872455053611
4.94,0.06185005588411517,0.03480840322483567
4.95,0.06322775684222096,0.034482187675288725
4.96,0.06112430628416726,0.02916413169110631
4.97,0.05484338381918223,0.030669850394965573
4.98,0.05128933645433111,0.03429156952534619
4.99,0.055029602013550484,0.027395944849372744
5.0,0.05185096764507482,0.025615525091694142
5.01,0.04787762845477242,0.03440887325154504
5.02,0.046117515856744506,0.03851891906265637
5.03,0.05443376172486539,0.03471382663659324
5.04,0.0454954724088587,0.027988182927899615
5.05,0.04973360217665804,0.023748828097775208
5.06,0.05987145223781751,0.03135102026550893
5.07,0.05426670090693617,0.02887582155746015
5.08,0.0502681272123782,0.025984805517661805
5.09,0.04880255805486012,0.024534626281014875
5.1,0.04878779644178836,0.02536671778834054
5.11,0.04874149146937065,0.02452742859638279
5.12,0.04759622182582471,0.02340144891479524
5.13,0.045267218593836415,0.02500192711983753
5.14,0.04598591737780756,0.018055813063248907
5.15,0.04636128338512423,0.022417772266611447
5.16,0.05370200400677557,0.020164469872813187
5.17,0.054509070624071856,0.02211465989259307
5.18,0.051797433799581814,0.0184013552573093
5.19,0.048891377332897494,0.01430282780904109
5.2,0.04644941522140261,0.015536232786983408
5.21,0.048007436750074184,0.01516782981632995
5.22,0.04836653558302936,0.015762747721239725
5.23,0.04889335759641997,0.017800754658099483
5.24,0.050477811212339636,0.018569993188919852
5.25,0.051671739137819896,0.018104528670462357
5.26,0.05210729976106603,0.02090598599980819
5.27,0.05226986743378612,0.021310848341630897
5.28,0.05122215999662218,0.016590038072783194
5.29,0.04879261473831082,0.018096157576448398
5.3,0.04582738646182513,0.01027600331394391
5.31,0.04025456299575474,0.010374610438589806
5.32,0.038192604948106966,0.01562825060366047
5.33,0.04082573948969305,0.014121328343605145
5.34,0.03890784537734956,0.01202226678398555
5.35,0.037708097320756286,0.014655352547526748
5.36,0.03715066737235674,0.01577113670588885
5.37,0.03745391598177097,0.015400016075900393
5.38,0.03601085969781992,0.015862968669506785
5.39,0.03671571769415951,0.01712125722738794
5.4,0.03306413436801238,0.01725017524254646
5.41,0.03157000146758873,0.01908164827057919
5.42,0.03748004457174481,0.021522289198349902
5.43,0.03588423157351708,0.019602623619391513
5.44,0.03596433630502687,0.020635016959756246
5.45,0.03661836949676451,0.021623985008451817
5.46,0.03553442805536098,0.022272289987942694
5.47,0.03545536964253446,0.021290333688509196
5.48,0.0359995403782097,0.02102579635106406
5.49,0.03540315951341507,0.019418228161952423
5.5,0.03031204576571076,0.017375842644528367
5.51,0.031843386809361496,0.011458045678505844
5.52,0.03365712948535811,0.013618519371754989
5.53,0.03575122729959942,0.016704345691195516
5.54,0.03399567042761316,0.015585101062228449
5.55,0.03406865436233739,0.014662227807743095
5.56,0.03251604194611235,0.01316428036875497
5.57,0.032524243488098355,0.012729720334270786
5.58,0.036343320922058,0.01511213559527557
5.59,0.03969622950015581,0.015314172565217322
5.6,0.043319743729936314,0.01867437196678409
5.61,0.041441562409552116,0.019262894772277613
5.62,0.0439399838554242,0.01373051615739044
5.63,0.03953195586454655,0.012506680640836489
5.64,0.036570117139564665,0.027285225375615355
5.65,0.030379073243052352,0.026570118040280994
5.66,0.03096310666434184,0.02593901970046459
5.67,0.031550821669700926,0.026062235187001258
5.68,0.030849714427395415,0.026627301418202617
5.69,0.03229531726997809,0.02651405348742292
5.7,0.033521327884074054,0.026964468644397017
5.71,0.03665613062915001,0.027755163473229844
5.72,0.031719373552980296,0.030318079370151133
5.73,0.03376423186337149,0.02890349010991167
5.74,0.03412029579444849,0.03469001882389089
5.75,0.03460160394168552,0.03475910214858266
5.76,0.0346769691227931,0.030739484896046953
5.77,0.033483163231067106,0.03212824066837643
5.78,0.03137947249737749,0.03138283435545184
5.79,0.03684127462860583,0.03625691891549239
5.8,0.033536124243160007,0.034187389783435614
5.81,0.031640031703079496,0.035966407079715115
5.82,0.03558867221214638,0.03577108918662401
5.83,0.03875616570940136,0.0368990355832167
5.84,0.039974011078547186,0.038585301080126255
5.85,0.041484423222454214,0.04126789036020199
5.86,0.04137572550117621,0.04115859234140915
5.87,0.04148426236008114,0.03842717931984499
5.88,0.04128424881076288,0.03954405416349494
5.89,0.0384694547705485,0.04108262901156433
5.9,0.0372833611135171,0.04420706124840318
5.91,0.03896725060035226,0.043681293575486925
5.92,0.03950951478829275,0.04426034536884953
5.93,0.03978885454770205,0.0440886257131094
5.94,0.03848904494443314,0.04160293007401204
5.95,0.038064753575243644,0.03950482780699687
5.96,0.03842907786704859,0.0413533040928392
5.97,0.03713669657214181,0.0380474102796223
5.98,0.03725959341715307,0.038966587580173496
5.99,0.03590695505939756,0.0389917046884198
6.0,0.03541762272787039,0.038419526761077495
6.01,0.03516867841394928,0.03741057996513821
6.02,0.034320310319024834,0.0375699020739559
6.03,0.03040934420258736,0.03704584887878885
6.04,0.026137606406508238,0.046277869035380705
6.05,0.02195728891337546,0.04792590878960026
6.06,0.022803251759914787,0.04638049110502158
6.07,0.022611332063606923,0.04450395054454088
6.08,0.024785240285144994,0.045649102938827096
6.09,0.016639214036602845,0.042790124582709636
6.1,0.012300309810055076,0.0475635848239643
6.11,0.012516838280838051,0.04707913431071387
6.12,0.013338932259587913,0.04601922592699648
6.13,0.01410625449949647,0.05251939753736474
6.14,0.01485296363662977,0.05123367651698322
6.15,0.016223067807440917,0.05268485159493115
6.16,0.015549712004189737,0.05095119209768596
6.17,0.01661611163018452,0.05238232725629861
6.18,0.012629371062788183,0.052524566672980354
6.19,0.007017672973801128,0.05825646132146328
6.2,0.01110892083236731,0.052914102299777326
6.21,0.007521672198176779,0.049474798093273965
6.22,0.009209163613512664,0.044472010064234006
6.23,0.011415067455560606,0.04620237816612086
6.24,0.013467791703546634,0.04782816037643383
6.25,0.013221484005056315,0.04793359116340408
6.26,0.012793229137517462,0.04641070034552881
6.27,0.015557309199359909,0.04649025081376936
6.28,0.018646658970181165,0.051133259718471616
6.29,0.008684717079035868,0.04878268033528605
6.3,0.012567781344584108,0.044791880829101516
6.31,0.01218544503682582,0.045033252528082844
6.32,0.013923991561399274,0.049989868965001634
6.33,0.008767539123608588,0.05048691300647924
6.34,0.00938280209388882,0.04911751578926256
6.35,0.009331350533748192,0.04612364013464289
6.36,0.012006924726955111,0.04427063816421084
6.37,0.016138876798706785,0.038325871401390085
6.38,0.022994355623498854,0.03941534482465036
6.39,0.02258649145226152,0.04272301911824311
6.4,0.029121705506134864,0.04332578322851768
6.41,0.03389242270180626,0.04709500967949801
6.42,0.03496792016757615,0.048081908424332284
6.43,0.030439372124322125,0.04997656769379099
6.44,0.03428458945281327,0.05304664431839352
6.45,0.029980299054531534,0.05388386170833697
6.46,0.0323758772559571,0.04927144636520143
6.47,0.034438470692661434,0.05061990894862729
6.48,0.03321263450451417,0.049700909199846585
6.49,0.032701268595296214,0.0505171352512473
6.5,0.03390947653170302,0.04986866641149861
6.51,0.03380921481169607,0.048879686724775634
6.52,0.033513265500847614,0.05000227365470902
6.53,0.031127076353914637,0.051342390796207726
6.54,0.03074061381193882,0.05357285040634247
6.55,0.03328142933526343,0.05548535079180295
6.56,0.032159432400747846,0.0528150311213903
6.57,0.027213497027993114,0.0519241740454715
6.58,0.03630739425613035,0.050716320397447674
6.59,0.03935070775447439,0.05249467205001413
6.6,0.039861323139043434,0.052899350407707615
6.61,0.03504265279583776,0.06197066832967887
6.62,0.043155883769843216,0.06295554370396125
6.63,0.048861039634782354,0.04953469631048036
6.64,0.05281852376974579,0.05264837109710917
6.65,0.051679778613501426,0.044078828380572636
6.66,0.04715439812226798,0.045949870034490164
6.67,0.046357702620946684,0.047918883851577526
6.68,0.0465980531058626,0.04464005862051089
6.69,0.04640699728915839,0.04267178279687706
6.7,0.046867414496648906,0.04456534033142714
6.71,0.045746008182935574,0.045554055754055675
6.72,0.0483152534841202,0.046767558679525346
6.73,0.04830946377063199,0.0479097320919091
6.74,0.048319632467400474,0.049245882622135896
6.75,0.05021136362547861,0.05067746649536187
6.76,0.05101595288340219,0.04621466025564664
6.77,0.051353254855496244,0.04661432047184106
6.78,0.047184587265297236,0.044730906694254495
6.79,0.0500334996559123,0.045397120234850284
6.8,0.048473306979843006,0.045737704502952184
6.81,0.04884585415239136,0.045386923996462984
6.82,0.048531248331271704,0.04498196776146738
6.83,0.04895127979914086,0.0476335461989534
6.84,0.04442302912002674,0.04827757066276375
6.85,0.04536339538776141,0.04446193294593613
6.86,0.04450175466370327,0.04354676025216909
6.87,0.04664049034720932,0.044091112905096014
6.88,0.0468494760299693,0.04614734538448711
6.89,0.045638166400271477,0.045722564376059274
6.9,0.0431994478315854,0.04636194690288576
6.91,0.04277605877477666,0.04503200313027012
6.92,0.04323517866009384,0.043949099279204346
6.93,0.04151760175647988,0.04372463941516298
6.94,0.039626894650211075,0.04606669691322525
6.95,0.03514478928800429,0.050740745905314834
6.96,0.03691750214740275,0.04818845320223392
6.97,0.03542668169511086,0.04492790251834113
6.98,0.0342134722939256,0.04457481986395436
6.99,0.03448125160757709,0.045269627017462725
7.0,0.033306004966250226,0.04466983710486067
7.01,0.036135140284389716,0.04234107408185438
7.02,0.04213896140170825,0.04504890974853341
7.03,0.04104877778386774,0.04796796781166157
7.04,0.04386424006247261,0.04231457257106562
7.05,0.04579897731663907,0.03871773498403991
7.06,0.04824096122169735,0.03954504602856669
7.07,0.047812212611696214,0.03894824836497739
7.08,0.049076982619124826,0.0392538507258128
7.09,0.04803024038451375,0.03968779390663208
7.1,0.048646446264490724,0.04119972814500558
7.11,0.05104711377114574,0.041691193114636885
7.12,0.04986053951654496,0.04090380006162041
7.13,0.048632340131780964,0.031272488484931686
7.14,0.046450654131520844,0.03242828201807283
7.15,0.05015561459462407,0.030175488727193858
7.16,0.05119809329478113,0.033262616995772896
7.17,0.04928538689409648,0.032727479905499096
7.18,0.0472631949436125,0.03360769964315367
7.19,0.047738489602976976,0.03524526166969126
7.2,0.047534033302026574,0.035255516625956454
7.21,0.04785585262270655,0.03476542446832767
7.22,0.04803640172436582,0.03560121992371894
7.23,0.0473370802654216,0.03566907747364555
7.24,0.04789977525236491,0.03404134244892602
7.25,0.04768581906705286,0.03401348036126226
7.26,0.04807045283852933,0.03698185272350021
7.27,0.05142592037329814,0.037681665636281364
7.28,0.05286123505662739,0.03867290613060527
7.29,0.05508735744496987,0.040088704307657215
7.3,0.054916472575180814,0.041144636644613174
7.31,0.054803421571459975,0.040955504752941435
7.32,0.0549175177400765,0.0413220542067927
7.33,0.055401931229203796,0.041728927891558666
7.34,0.05564241497660534,0.04208748640724324
7.35,0.05540579591660077,0.04240982436439165
7.36,0.055677326191007695,0.04148301018559357
7.37,0.05398226701876371,0.04186278766422989
7.38,0.05528032409395017,0.0411658483007716
7.39,0.0554419061207021,0.040690666615116555
7.4,0.054857498710934,0.041059893845229525
7.41,0.05508685076504397,0.04086740767153064
7.42,0.05583678750627326,0.04060276303811029
7.43,0.05709098351139004,0.04029739267195215
7.44,0.057389143530562056,0.030886134571792342
7.45,0.0646342479531851,0.03091007176524448
7.46,0.06406144682737357,0.030985257722818894
7.47,0.06411122938844017,0.031235106278993986
7.48,0.06591257902790751,0.031194517060267612
7.49,0.06577557433884061,0.03506493425474401
7.5,0.06612255243479509,0.03444639013236665
7.51,0.06571963266068306,0.0356722768072854
7.52,0.06556500541960059,0.035629517156151105
7.53,0.0674117925436176,0.03384890508058674
7.54,0.07107821367256591,0.035123011341606884
7.55,0.06979745256224669,0.036098229879933885
7.56,0.07031948334922078,0.036543506422360254
7.57,0.07014440915395917,0.03942311923176061
7.58,0.06995701901040835,0.0382857931463005
7.59,0.07296391111366093,0.036423239718014984
7.6,0.07627599565476521,0.03961462883400513
7.61,0.07561761209511832,0.03775505648344735
7.62,0.0748537168487479,0.03796857767759885
7.63,0.07173440661260835,0.03516255019598137
7.64,0.07068092845987888,0.03436854771153843
7.65,0.06999046364584897,0.0326334936271732
7.66,0.0710576047674912,0.031789458435439844
7.67,0.07396808577937314,0.03277231596994365
7.68,0.06979930916003022,0.027708255622352823
7.69,0.06792735948357573,0.029846004535809198
7.7,0.06919932495441161,0.03159552245850549
7.71,0.0742187622294213,0.030272134901117707
7.72,0.07616275836531237,0.032379261336019365
7.73,0.07457918030579364,0.032705568800233266
7.74,0.07693089963741934,0.0324969194593214
7.75,0.08176167524822643,0.03300150543874366
7.76,0.07933867034025968,0.033720376096272535
7.77,0.08107153138506784,0.031051301604869186
7.78,0.08147204680600004,0.030986147993469167
7.79,0.08156179493564834,0.03131938117874
7.8,0.08309469624657309,0.034271558780912766
7.81,0.08095170876509682,0.034231343207054496
7.82,0.08151550520627449,0.02968964992786663
7.83,0.08434847701146979,0.029822992078669515
7.84,0.0849328941637779,0.02757678511859071
7.85,0.08647253634266594,0.030396351387643513
7.86,0.0860927539229764,0.03136141418463807
7.87,0.08798041765944671,0.03092549870617491
7.88,0.08588083873368173,0.03126644065875908
7.89,0.08611828662724626,0.031194541540392303
7.9,0.08614473896614923,0.033423321796581404
7.91,0.0864525310293537,0.03334022234122568
7.92,0.08767148481279549,0.032756323938679804
7.93,0.08796740251104826,0.032181514407306495
7.94,0.08821227810438308,0.03250184472512573
7.95,0.08786259181378955,0.03549440078952157
7.96,0.08681314337530734,0.03555269437394604
7.97,0.08539453303600997,0.03467698964453625
7.98,0.08639370709100973,0.037064556110166416
7.99,0.08606435178204636,0.036918046966202274
8.0,0.0864480852548134,0.03661386182476763
8.01,0.08676191904101956,0.03703244932754112
8.02,0.08889248017362224,0.037320379127393
8.02999999999999,0.08790026763195229,0.03665555427908807
8.04,0.08880876179100827,0.036789705485720234
8.05,0.08804412767659496,0.036883526647856095
8.06,0.08924296560500423,0.037000864955393356
8.07,0.08871834294584711,0.03932393871202098
8.08,0.08683036989104365,0.0378633822939748
8.09,0.08497527465247334,0.035380303645733406
8.1,0.0830050315539901,0.03533787924473421
8.10999999999999,0.08137816106809433,0.03315871103417254
8.12,0.08231901350622278,0.03246101283496327
8.13,0.0814960185282719,0.034085882051906824
8.14,0.08139412678391944,0.035527767079460655
8.15,0.0813470501241968,0.03495800521880532
8.16,0.08188614120598244,0.040505179751162836
8.17,0.0823841325784987,0.040167570459847146
8.18,0.08451315413036405,0.038963692622971696
8.19,0.08467773900348505,0.03811556119213546
8.19999999999999,0.08744617405414302,0.03800441513442155
8.21,0.08660406118546096,0.04042994963313187
8.22,0.0876385302481247,0.03938181954475918
8.23,0.08880334212043971,0.038949770622155155
8.24,0.08827891216905345,0.03870282396535803
8.25,0.08815006996082282,0.0402844203736797
8.26,0.08905526276879784,0.04076123266190952
8.27,0.09017179512410686,0.043837310813384774
8.27999999999999,0.09027759904177501,0.045312825120207144
8.29,0.09095552536731154,0.04516108522638415
8.3,0.08910489446284034,0.043945951311607605
8.31,0.0877122121983519,0.045551512805291725
8.32,0.08580885514473671,0.04798562623866553
8.33,0.08769703580696177,0.05040262765895599
8.34,0.09079433832706031,0.04796724696424761
8.35,0.0920197418886973,0.04732700000058301
8.35999999999999,0.08877663158216965,0.0456509722081697
8.37,0.08989283058076512,0.048322451959543704
8.38,0.08906705393801478,0.04817247184797712
8.39,0.09170523523471508,0.050339000244384646
8.4,0.08845123328902939,0.047919776672962454
8.41,0.08586704963852933,0.046559675463922874
8.42,0.08569494123453315,0.046896232676606156
8.43,0.0885081524038337,0.04636133704779995
8.44,0.09139343192664612,0.04807916167021396
8.44999999999999,0.0945759046613945,0.05017880532672323
8.46,0.09399211112719856,0.049509752463050304
8.47,0.09257895900018263,0.05236332143014094
8.48,0.08699957638119991,0.053296120143857775
8.49,0.08787444853073823,0.05427264779813276
8.5,0.08761443881644627,0.05522293873946238
8.51,0.08797628952153405,0.05437355757327838
8.52,0.08940576946462671,0.05409143334086681
8.52999999999999,0.09181131018739579,0.055939157314590045
8.54,0.09132261298830974,0.05586573650496491
8.55,0.08980199362780611,0.0536076712176156
8.56,0.08782600506104876,0.05388485014895836
8.57,0.0878498638625423,0.05414628786872584
8.58,0.08768008746955215,0.053452482680473944
8.59,0.08713982505436034,0.05350962293728634
8.6,0.08953212199932102,0.05759828640581898
8.60999999999999,0.08679735759407733,0.057400821759195565
8.62,0.08626041237511281,0.05734846318599853
8.63,0.08739851160212767,0.056100614003995755
8.64,0.09166028189599926,0.05590634059222394
8.65,0.08907866315035795,0.05204768286681085
8.66,0.09143776206024883,0.049409709206394224
8.67,0.09206534536068615,0.05071300373436251
8.68,0.09047071272078026,0.05104767944403453
8.69,0.09012519634332704,0.054808334569202886
8.7,0.09065608522682293,0.05479989159327464
8.71,0.09017861927663175,0.054178665513486934
8.72,0.09023496746011696,0.054068266913646475
8.73,0.09069740027415565,0.05500027104051924
8.74,0.09184058789042997,0.05568664034706921
8.75,0.09333440740953684,0.05706805998990156
8.76,0.0929042983751012,0.05618690087063867
8.77,0.09419052513113965,0.054361323451693776
8.77999999999999,0.09080744410377481,0.051944146484228786
8.79,0.095361953127358,0.05082437766896952
8.8,0.09682321879642856,0.04760405215340549
8.81,0.09998732266021572,0.04838121412757586
