frequency_Hz,projection_energy_J,residual_energy,detection_ratio
1.95995000125179,0.052256550765347,424.835611600664,0.000123004167584866
1.95996333458512,0.0520238848164876,424.835844266615,0.00012245643939554
1.95997666791845,0.0517887963939772,424.836079355036,0.000121903008973721
1.95999000125179,0.051551392238929,424.836316759191,0.000121344127621156
1.96000333458512,0.0513117765139485,424.836556374916,0.00012078004056851
1.96001666791845,0.0510700507555816,424.836798100675,0.000120210986863429
1.96003000125179,0.050826313831057,424.8370418376,0.000119637199268716
1.96004333458512,0.0505806618993017,424.837287489531,0.000119058904170572
1.96005666791845,0.0503331883763337,424.837534963053,0.000118476321497137
1.96007000125179,0.0500839839050016,424.837784167525,0.000117889664647277
1.96008333458512,0.0498331363290757,424.838035015102,0.000117299140429609
1.96009666791845,0.0495807306715477,424.838287420759,0.000116704949011441
1.96011000125179,0.0493268491173585,424.838541302314,0.00011610728387813
1.96012333458512,0.0490715710002363,424.83879658043,0.000115506331802129
1.96013666791845,0.0488149727939079,424.839053178636,0.00011490227282232
1.96015000125179,0.0485571281074675,424.839311023322,0.000114295280233146
1.96016333458512,0.0482981076847798,424.839570043745,0.000113685520583232
1.96017666791845,0.0480379794082332,424.839830172022,0.000113073153684253
1.96019000125179,0.0477768083062393,424.840091343123,0.000112458332628622
1.96020333458512,0.0475146565651226,424.840353494864,0.000111841203817511
1.96021666791845,0.0472515835445147,424.840616567886,0.000111221906997125
1.96023000125179,0.0469876457970457,424.840880505632,0.000110600575305094
1.96024333458512,0.0467228970914824,424.841145254339,0.000109977335324974
1.96025666791845,0.0464573884399028,424.841410762991,0.000109352307150256
1.96027000125179,0.0461911681282354,424.841676983302,0.000108725604456295
1.96028333458512,0.0459242817506915,424.84194386968,0.000108097334581396
1.96029666791845,0.0456567722473773,424.842211379182,0.000107467598615401
1.96031000125179,0.045388679945533,424.842479471484,0.000106836491496796
1.96032333458512,0.0451200426038885,424.842748108826,0.000106204102117169
1.96033666791845,0.0448508954604401,424.84301725597,0.000105570513433712
1.96035000125179,0.0445812712830418,424.843286880147,0.000104935802588352
1.96036333458512,0.044311200423336,424.843556951007,0.000104300041034742
1.96037666791845,0.0440407108732605,424.843827440557,0.000103663294671317
1.96039000125179,0.043769828324565,424.844098323106,0.000103025623981428
1.96040333458512,0.0434985762308323,424.8443695752,0.000102387084179382
1.96041666791845,0.0432269758721965,424.844641175558,0.00010174772536282
1.96043000125179,0.0429550464223558,424.844913105008,0.000101107592670502
1.96044333458512,0.0426828050179999,424.845185346412,0.000100466726445769
1.96045666791845,0.0424102668303451,424.8454578846,9.98251624049727e-05
1.96047000125179,0.0421374451388187,424.845730706292,9.91829318109578e-05
1.96048333458512,0.0418643514066106,424.846003800023,9.8540061650942e-05
1.96049666791845,0.0415909953580159,424.846277156072,9.78965748186066e-05
1.96051000125179,0.0413173850575347,424.846550766373,9.72524903003285e-05
1.96052333458512,0.0410435269904264,424.84682462444,9.66078233648289e-05
1.96053666791845,0.0407694261447557,424.847098725287,9.59625857563357e-05
1.96055000125179,0.0404950860945986,424.847373065335,9.53167858904731e-05
1.96056333458512,0.0402205090845262,424.847647642345,9.46704290531592e-05
1.96057666791845,0.0399456961149977,424.847922455316,9.40235176016404e-05
1.96059000125179,0.039670647028662,424.848197504401,9.3376051167667e-05
1.96060333458512,0.039395360597324,424.848472790834,9.27280268622258e-05
1.96061666791845,0.0391198346096329,424.84874831682,9.20794394819785e-05
1.96063000125179,0.038844065959062,424.849024085471,9.14302817163758e-05
1.96064333458512,0.0385680507323514,424.849300100698,9.07805443558692e-05
1.96065666791845,0.0382917842980981,424.849576367133,9.01302165004592e-05
1.96067000125179,0.0380152613952851,424.849852890036,8.94792857681055e-05
1.96068333458512,0.0377384762218798,424.850129675208,8.88277385032935e-05
1.96069666791845,0.0374614225231113,424.850406728907,8.81755599848467e-05
1.96071000125179,0.0371840936794209,424.850684057751,8.75227346329666e-05
1.96072333458512,0.0369064827938892,424.850961668636,8.68692462150398e-05
1.96073666791845,0.0366285827791426,424.851239568652,8.62150780502166e-05
1.96075000125179,0.0363503864433747,424.851517764987,8.55602132119073e-05
1.96076333458512,0.0360718865755542,424.851796264855,8.49046347283577e-05
1.96077666791845,0.0357930760296668,424.852075075402,8.42483257809541e-05
1.96079000125179,0.0355139478078135,424.852354203622,8.35912698998307e-05
1.96080333458512,0.0352344951419447,424.852633656289,8.29334511562657e-05
1.96081666791845,0.0349547115744199,424.852913439855,8.2274854352313e-05
1.96083000125179,0.0346745910369161,424.853193560393,8.16154652065411e-05
1.96084333458512,0.0343941279277943,424.853474023502,8.09552705361465e-05
1.96085666791845,0.0341133171878322,424.853754834242,8.02942584352151e-05
1.96087000125179,0.0338321543739313,424.854035997057,7.96324184482165e-05
1.96088333458512,0.0335506357311412,424.8543175157,7.89697417395349e-05
1.96089666791845,0.0332687582624547,424.854599393168,7.83062212577513e-05
1.96091000125179,0.032986519796569,424.854881631634,7.76418518951364e-05
1.96092333458512,0.0327039190534056,424.855164232376,7.69766306418675e-05
1.96093666791845,0.0324209557072415,424.855447195723,7.631055673462e-05
1.96095000125179,0.0321376304475959,424.855730520982,7.56436317998747e-05
1.96096333458512,0.0318539450373564,424.856014206393,7.4975859990726e-05
1.96097666791845,0.0315699023685613,424.856298249062,7.43072481181724e-05
1.96099000125179,0.0312855065154812,424.856582644915,7.36378057760468e-05
1.96100333458512,0.0310007627848168,424.856867388645,7.29675454591588e-05
1.96101666791845,0.030715677763229,424.857152473667,7.2296482675157e-05
1.96103000125179,0.0304302593620041,424.857437892069,7.16246360496451e-05
1.96104333458512,0.030144516858666,424.857723634572,7.09520274241122e-05
1.96105666791845,0.0298584609358576,424.858009690493,7.02786819474329e-05
1.96107000125179,0.0295721037167542,424.858296047714,6.96046281592043e-05
1.96108333458512,0.0292854587978367,424.858582692632,6.89298980668669e-05
1.96109666791845,0.0289985412782583,424.858869610152,6.8254527214807e-05
1.96111000125179,0.0287113677860829,424.859156783644,6.75785547460943e-05
1.96112333458512,0.0284239565013312,424.859444194928,6.69020234567038e-05
1.96113666791845,0.0281363271758309,424.859731824254,6.6224979842217e-05
1.96115000125179,0.0278485011497359,424.86001965028,6.55474741366795e-05
1.96116333458512,0.0275605013647269,424.860307650065,6.48695603436482e-05
1.96117666791845,0.0272723523740085,424.860595799055,6.41912962596969e-05
1.96119000125179,0.0269840803489339,424.860884071081,6.35127434899828e-05
1.96120333458512,0.0266957130822593,424.861172438348,6.28339674558827e-05
1.96121666791845,0.0264072799881432,424.861460871442,6.21550373949632e-05
1.96123000125179,0.0261188120988588,424.861749339331,6.14760263532175e-05
1.96124333458512,0.0258303420579928,424.862037809373,6.0797011169029e-05
1.96125666791845,0.0255419041105977,424.862326247319,6.01180724499666e-05
1.96127000125179,0.0252535340898328,424.862614617341,5.94392945413137e-05
1.96128333458512,0.0249652694005653,424.86290288203,5.87607654874431e-05
1.96129666791845,0.0246771489994672,424.863191002431,5.8082576984943e-05
1.96131000125179,0.0243892133721263,424.863478938058,5.74048243287159e-05
1.96132333458512,0.0241015045068986,424.863766646924,5.67276063504087e-05
1.96133666791845,0.0238140658656021,424.864054085565,5.60510253494076e-05
1.96135000125179,0.0235269423511435,424.864341209079,5.53751870166146e-05
1.96136333458512,0.023240180272186,424.864627971157,5.47002003512604e-05
1.96137666791845,0.0229538273046491,424.864914324126,5.40261775702613e-05
1.96139000125179,0.0226679324504965,424.865200218979,5.33532340111952e-05
1.96140333458512,0.0223825459935152,424.865485605437,5.26814880281929e-05
1.96141666791845,0.0220977194523258,424.865770431979,5.20110608813183e-05
1.96143000125179,0.0218135055307234,424.8660546459,5.13420766196623e-05
1.96144333458512,0.0215299580652452,424.866338193365,5.06746619579134e-05
1.96145666791845,0.0212471319703668,424.86662101946,5.00089461473454e-05
1.96147000125179,0.0209650831809815,424.866903068249,4.9345060840415e-05
1.96148333458512,0.0206838685925987,424.867184282837,4.8683139949988e-05
1.96149666791845,0.0204035459992683,424.86746460543,4.8023319503217e-05
1.96151000125179,0.0201241740291426,424.867743977401,4.73657374898598e-05
1.96152333458512,0.0198458120780521,424.868022339352,4.67105337059253e-05
1.96153666791845,0.0195685202410111,424.868299631189,4.6057849592445e-05
1.96155000125179,0.0192923592417436,424.868575792188,4.54078280695908e-05
1.96156333458512,0.019017390360504,424.868850761069,4.47606133667792e-05
1.96157666791845,0.0187436753601082,424.869124476071,4.41163508485631e-05
1.96159000125179,0.0184712764103853,424.86939687502,4.34751868368124e-05
1.96160333458512,0.0182002560112371,424.869667895419,4.28372684296142e-05
1.96161666791845,0.0179306769141597,424.869937474517,4.22027433165595e-05
1.96163000125179,0.017662602042741,424.870205549388,4.15717595916193e-05
1.96164333458512,0.017396094411823,424.870472057018,4.09444655628796e-05
1.96165666791845,0.0171312170458507,424.870736934384,4.03210095603653e-05
1.96167000125179,0.0168680328962515,424.871000118534,3.97015397415816e-05
1.96168333458512,0.0166066047580362,424.871261546673,3.90862038952283e-05
1.96169666791845,0.0163469951858969,424.871521156245,3.84751492437294e-05
1.96171000125179,0.0160892664097097,424.871778885019,3.78685222443637e-05
1.96172333458512,0.0158334802497564,424.87203467118,3.72664683897362e-05
1.96173666791845,0.015579698031662,424.872288453399,3.66691320075839e-05
1.96175000125179,0.0153279805012764,424.87254017093,3.60766560604502e-05
1.96176333458512,0.015078387739578,424.872789763692,3.5489181945411e-05
1.96177666791845,0.0148309790777638,424.873037172352,3.49068492942458e-05
1.96179000125179,0.014585813012643,424.873282338418,3.43297957743203e-05
1.96180333458512,0.0143429471224393,424.873525204308,3.37581568904351e-05
1.96181666791845,0.0141024379832519,424.873765713447,3.31920657882257e-05
1.96183000125179,0.0138643410860944,424.874003810343,3.26316530589224e-05
1.96184333458512,0.0136287107549163,424.874239440675,3.2077046546427e-05
1.96185666791845,0.0133956000654422,424.874472551365,3.15283711563131e-05
1.96187000125179,0.0131650607652974,424.874703090666,3.09857486678563e-05
1.96188333458512,0.0129371431951747,424.874931008235,3.04492975485153e-05
1.96189666791845,0.0127118962115021,424.875156255218,2.99191327719481e-05
1.96191000125179,0.0124893671105551,424.87537878432,2.93953656394269e-05
1.96192333458512,0.0122696015541532,424.875598549876,2.88781036049847e-05
1.96193666791845,0.0120526434971277,424.875815507933,2.836745010473e-05
1.96195000125179,0.0118385351166669,424.876029616313,2.78635043905812e-05
1.96196333458512,0.01162731674361,424.876240834687,2.73663613685898e-05
1.96197666791845,0.011419026795836,424.876449124635,2.68761114421907e-05
1.96199000125179,0.0112137017139018,424.876654449717,2.63928403607522e-05
1.96200333458512,0.0110113758990013,424.87685677553,2.59166290735831e-05
1.96201666791845,0.0108120816532875,424.877056069776,2.54475535895068e-05
1.96203000125179,0.0106158491228925,424.877252302307,2.49856848427817e-05
1.96204333458512,0.0104227062434327,424.877445445187,2.45310885648726e-05
1.96205666791845,0.0102326786883427,424.877635472743,2.40838251628784e-05
1.96207000125179,0.010045789820082,424.87782236161,2.36439496047221e-05
1.96208333458512,0.00986206064419164,424.878006090786,2.32115113110476e-05
1.96209666791845,0.00968150976649901,424.878186641663,2.27865540545255e-05
1.96211000125179,0.00950415335332934,424.878363998076,2.2369115866235e-05
1.96212333458512,0.00933000509494547,424.878538146336,2.19592289496441e-05
1.96213666791845,0.00915907617235003,424.878709075259,2.15569196025016e-05
1.96215000125179,0.00899137522728335,424.878876776203,2.1162208146251e-05
1.96216333458512,0.00882690833579474,424.879041243095,2.07751088638529e-05
1.96217666791845,0.00866567898518537,424.879202472446,2.03956299455428e-05
1.96219000125179,0.00850768805458959,424.879360463376,2.00237734431512e-05
1.96220333458512,0.00835293379905618,424.87951521763,1.96595352326592e-05
1.96221666791845,0.00820141183739207,424.879666739594,1.93029049856101e-05
1.96223000125179,0.00805311514364455,424.879815036286,1.89538661490822e-05
1.96224333458512,0.00790803404232638,424.879960117388,1.86123959344693e-05
1.96225666791845,0.00776615620742268,424.880101995223,1.82784653151632e-05
1.96227000125179,0.00762746666526549,424.880240684765,1.79520390333346e-05
1.96228333458512,0.00749194780116535,424.88037620363,1.7633075615558e-05
1.96229666791845,0.00735957936994385,424.880508572061,1.73215273976157e-05
1.96231000125179,0.00723033851032642,424.88063781292,1.70173405583853e-05
1.96232333458512,0.00710419976325621,424.880763951668,1.67204551629556e-05
1.96233666791845,0.00698113509408419,424.880887016336,1.64308052148643e-05
1.96235000125179,0.00686111391861147,424.881007037512,1.61483187173997e-05
1.96236333458512,0.00674410313309283,424.881124048298,1.58729177442258e-05
1.96237666791845,0.00663006714804329,424.881238084282,1.56045185189564e-05
1.96239000125179,0.0065189679259896,424.881349183505,1.53430315040119e-05
1.96240333458512,0.00641076502298815,424.881457386408,1.50883614983412e-05
1.96241666791845,0.00630541563401715,424.881562735796,1.48404077442589e-05
1.96243000125179,0.00620287464209964,424.881665276789,1.45990640430643e-05
1.96244333458512,0.00610309467122684,424.881765056759,1.43642188796018e-05
1.96245666791845,0.00600602614294385,424.881862125288,1.41357555554415e-05
1.96247000125179,0.00591161733662855,424.881956534094,1.391355233075e-05
1.96248333458512,0.00581981445335323,424.882048336976,1.36974825745933e-05
1.96249666791845,0.0057305616832675,424.882137589747,1.34874149235258e-05
1.96251000125179,0.00564380127654697,424.882224350154,1.32832134485716e-05
1.96252333458512,0.00555947361765616,424.882308677813,1.30847378300043e-05
1.96253666791845,0.0054775173030323,424.882390634127,1.28918435401788e-05
1.96255000125179,0.00539786922199146,424.882470282208,1.2704382033945e-05
1.96256333458512,0.00532046464080935,424.88254768679,1.25222009465341e-05
1.96257666791845,0.00524523728995288,424.882622914141,1.23451442988593e-05
1.96259000125179,0.00517211945421804,424.882696031976,1.21730527096561e-05
1.96260333458512,0.00510104206586233,424.882767109365,1.2005763614671e-05
1.96261666791845,0.00503193480046449,424.882836216629,1.18431114922678e-05
1.96263000125179,0.00496472617554719,424.882903425255,1.16849280955372e-05
1.96264333458512,0.00489934365170435,424.882968807779,1.15310426903011e-05
1.96265666791845,0.00483571373628894,424.883032437694,1.13812822991421e-05
1.96267000125179,0.00477376208935224,424.88309438934,1.12354719507334e-05
1.96268333458512,0.00471341363189721,424.883154737799,1.10934349346138e-05
1.96269666791845,0.00465459265619117,424.883213558774,1.09549930608104e-05
1.96271000125179,0.00459722293804109,424.883270928492,1.08199669240797e-05
1.96272333458512,0.00454122785092872,424.883326923579,1.06881761725273e-05
1.96273666791845,0.00448653048184402,424.883381620949,1.05594397802232e-05
1.96275000125179,0.00443305374865324,424.883435097682,1.04335763234311e-05
1.96276333458512,0.00438072051893164,424.88348743091,1.03104042602832e-05
1.96277666791845,0.00432945373001306,424.8835386977,1.01897422133208e-05
1.96279000125179,0.00427917651020188,424.88358897492,1.00714092547699e-05
1.96280333458512,0.00422981230091257,424.883638339129,9.95522519400115e-06
1.96281666791845,0.00418128497969847,424.88368686645,9.84101086708169e-06
1.96283000125179,0.00413351898385826,424.883734632446,9.72858842768844e-06
1.96284333458512,0.00408643943460348,424.883781711996,9.61778163934117e-06
1.96285666791845,0.00403997226153007,424.883828179169,9.50841616835192e-06
1.96287000125179,0.00399404432730904,424.883874107104,9.40031987729012e-06
1.96288333458512,0.00394858355236973,424.883919567878,9.29332311843099e-06
1.96289666791845,0.00390351903943266,424.88396463239,9.18725902684981e-06
1.96291000125179,0.0038587811977639,424.884009370232,9.08196381286136e-06
1.96292333458512,0.00381430186691909,424.884053849563,8.97727705325838e-06
1.96293666791845,0.00377001443986529,424.88409813699,8.87304198108582e-06
1.96295000125179,0.0037258539852701,424.884142297446,8.76910577345522e-06
1.96296333458512,0.00368175736885041,424.884186394062,8.66531983714672e-06
1.96297666791845,0.00363766337353028,424.884230488056,8.56154009140742e-06
1.96299000125179,0.00359351281832995,424.884274638612,8.45762724776395e-06
1.96300333458512,0.00354924867574106,424.884318902754,8.35344708627244e-06
1.96301666791845,0.00350481618746698,424.884363335243,8.24887072791993e-06
1.96303000125179,0.00346016297836979,424.884407988452,8.14377490280566e-06
1.96304333458512,0.00341523916842295,424.884452912262,8.0380422136279e-06
1.96305666791845,0.00336999748251517,424.884498153948,7.93156139411356e-06
1.96307000125179,0.00332439335797162,424.884543758073,7.8242275620751e-06
1.96308333458512,0.00327838504962893,424.884589766381,7.71594246670965e-06
1.96309666791845,0.00323193373223811,424.884636217697,7.60661472960903e-06
1.96311000125179,0.00318500360013623,424.884683147831,7.49616007934103e-06
1.96312333458512,0.00313756196399859,424.884730589466,7.38450157915932e-06
1.96313666791845,0.00308957934443821,424.884778572086,7.27156984729221e-06
1.96315000125179,0.00304102956245325,424.884827121868,7.15730326981292e-06
1.96316333458512,0.002991889826448,424.884876261604,7.04164820544442e-06
1.96317666791845,0.00294214081576073,424.884926010615,6.92455918214247e-06
1.96319000125179,0.00289176676049506,424.884976384669,6.80599908497823e-06
1.96320333458512,0.00284075551759248,424.885027395913,6.6859393351732e-06
1.96321666791845,0.0027890986429422,424.885079052787,6.56436005980734e-06
1.96323000125179,0.00273679145946838,424.885131359971,6.44125025205865e-06
1.96324333458512,0.00268383312096972,424.88518431831,6.31660792144517e-06
1.96325666791845,0.00263022667171061,424.885237924759,6.19044023406713e-06
1.96327000125179,0.00257597910157255,424.885292172328,6.06276364239919e-06
1.96328333458512,0.00252110139665264,424.885347050034,5.93360400436629e-06
1.96329666791845,0.00246560858522152,424.885402542845,5.80299669149704e-06
1.96331000125179,0.00240951977896005,424.885458631651,5.67098668596458e-06
1.96332333458512,0.00235285820931432,424.885515293221,5.53762866613745e-06
1.96333666791845,0.00229565125894947,424.885572500172,5.40298708059461e-06
1.96335000125179,0.00223793048814155,424.885630220942,5.2671362102263e-06
1.96336333458512,0.00217973165609692,424.885688419774,5.13016021839599e-06
1.96337666791845,0.0021210947370591,424.885747056694,4.99215318883379e-06
1.96339000125179,0.00206206393118612,424.885806087499,4.85321915122169e-06
1.96340333458512,0.00200268767009535,424.88586546376,4.71347209422801e-06
1.96341666791845,0.00194301861702423,424.885925132813,4.57303596586983e-06
1.96343000125179,0.0018831136615744,424.885985037768,4.43204466112717e-06
1.96344333458512,0.0018230339089791,424.886045117521,4.29064199666726e-06
1.96345666791845,0.00176284466383216,424.886105306766,4.14898167253408e-06
1.96347000125179,0.00170261540828139,424.886165536022,4.00722722080968e-06
1.96348333458512,0.00164241977464651,424.886225731655,3.86555194115381e-06
1.96349666791845,0.0015823355124252,424.886285815917,3.7241388231362e-06
1.96351000125179,0.00152244444967345,424.886345706981,3.58318045532908e-06
1.96352333458512,0.00146283244879142,424.886405318982,3.44287892123356e-06
1.96353666791845,0.00140358935667127,424.886464562074,3.3034456819375e-06
1.96355000125179,0.0013448089492112,424.886523342481,3.16510144551516e-06
1.96356333458512,0.00128658887024161,424.88658156256,3.02807602327674e-06
1.96357666791845,0.00122903056486358,424.886639120865,2.89260817286835e-06
1.96359000125179,0.00117223920721129,424.886695912223,2.75894542825004e-06
1.96360333458512,0.00111632362271842,424.886751827807,2.6273439167405e-06
1.96361666791845,0.00106139620484977,424.886806755226,2.4980681630372e-06
1.96363000125179,0.00100757282643858,424.886860578603,2.37139088054285e-06
1.96364333458512,0.000954972745608514,424.886913178685,2.24759274994874e-06
1.96365666791845,0.000903718506389262,424.886964432925,2.12696218533183e-06
1.96367000125179,0.000853935834043874,424.887014215596,2.00979508780791e-06
1.96368333458512,0.000805753525257669,424.887062397904,1.89639458709403e-06
1.96369666791845,0.000759303333177665,424.887108848097,1.78707077095419e-06
1.96371000125179,0.000714719847472551,424.887153431583,1.68214040292851e-06
1.96372333458512,0.000672140369450543,424.887196011062,1.58192662843397e-06
1.96373666791845,0.000631704782373618,424.887236446648,1.48675866956276e-06
1.96375000125179,0.000593555417054582,424.887274596013,1.39697150878181e-06
1.96376333458512,0.000557836912856816,424.887310314517,1.31290556181564e-06
1.96377666791845,0.000524696074222946,424.887343455356,1.23490634000982e-06
1.96379000125179,0.000494281722853279,424.887373869708,1.16332410245933e-06
1.96380333458512,0.00046674454566538,424.887401406884,1.09851349821129e-06
1.96381666791845,0.000442236938688568,424.887425914491,1.04083319890377e-06
1.96383000125179,0.000420912847014082,424.887447238583,9.90645522125135e-07
1.96384333458512,0.000402927600972113,424.887465223829,9.48316045896652e-07
1.96385666791845,0.000388437748695901,424.887479713682,9.14213214655457e-07
1.96387000125179,0.000377600885196763,424.887490550546,8.88707937029374e-07
1.96388333458512,0.000370575478183593,424.887497575952,8.72173175953124e-07
1.96389666791845,0.000367520690732331,424.88750063074,8.6498353137419e-07
1.96391000125179,0.000368596201023984,424.88749955523,8.67514816062673e-07
1.96392333458512,0.000373962019318805,424.887494189412,8.80143624919437e-07
1.96393666791845,0.00038377830236191,424.887484373127,9.03246898242087e-07
1.96395000125179,0.000398205165405683,424.887469946264,9.37201479384752e-07
1.96396333458512,0.000417402492048382,424.887450748938,9.82383667280919e-07
1.96397666791845,0.000441529742076566,424.887426621688,1.03916876427058e-06
1.96399000125179,0.00047074575754562,424.887397405673,1.10793061978292e-06
1.96400333458512,0.000505208567265513,424.887362942863,1.18904117026764e-06
1.96401666791845,0.00054507518994032,424.88732307624,1.28286997595952e-06
1.96403000125179,0.000590501436146163,424.887277649994,1.38978375491063e-06
1.96404333458512,0.000641641709383442,424.88722650972,1.51014591484492e-06
1.96405666791845,0.000698648806416758,424.887169502624,1.64431608333714e-06
1.96407000125179,0.000761673717125441,424.887106477713,1.7926496368404e-06
1.96408333458512,0.000830865424074488,424.887037286006,1.95549722905574e-06
1.96409666791845,0.000906370702077751,424.886961780728,2.13320431928317e-06
1.96411000125179,0.000988333917906332,424.886879817512,2.32611070111372e-06
1.96412333458512,0.00107689683045742,424.8867912546,2.53455003220405e-06
1.96413666791845,0.00117219839153405,424.886695953038,2.75884936548734e-06
1.96415000125179,0.00127437454754444,424.886593776883,2.99932868254638e-06
1.96416333458512,0.00138355804227125,424.886484593388,3.25630042950248e-06
1.96417666791845,0.00149987822102099,424.886368273209,3.5300690561495e-06
1.96419000125179,0.00162346083632757,424.886244690593,3.82093055874235e-06
1.96420333458512,0.00175442785548336,424.886113723576,4.12917202708293e-06
1.96421666791845,0.00189289727010246,424.885975254161,4.45507119638428e-06
1.96423000125179,0.00203898290795405,424.885829168522,4.79889600447309e-06
1.96424333458512,0.00219279424730612,424.885675357183,5.16090415489468e-06
